Category,Size_in_Mb,Content Rating,Ad Supported,In App Purchases,Transformed_Rating
1.7,36.0,2.2,0,0,0
1.9,15.0,2.2,0,0,0
1.9,4.2,2.2,0,0,5
1.9,5.2,2.2,1,0,4
2.4,29.0,2.3,0,0,0
2.4,6.9,2.2,1,0,5
2.5,15.0,2.2,1,0,0
2.4,73.0,2.2,1,0,5
2.4,54.0,2.2,0,0,0
2.2,21.0,2.2,1,0,0
2.4,8.6,2.2,1,0,0
1.4,47.0,2.2,0,0,0
2.5,19.0,2.2,0,0,0
2.2,8.8,2.2,1,0,5
2.2,33.0,2.2,0,0,0
2.8,20.0,2.2,1,0,4
1.9,7.9,2.2,1,0,4
2.5,46.0,2.2,0,0,4
2.3,3.2,2.2,0,0,3
2.4,3.5,2.2,1,0,0
2.4,7.3,2.2,1,0,0
1.7,25.0,2.2,0,0,0
2.0,6.7,2.2,0,0,5
1.4,22.0,2.2,0,0,0
2.1,5.7,2.2,1,0,4
2.7,16.0,2.2,1,1,0
2.7,30.0,2.2,1,0,0
1.9,32.0,2.2,1,0,5
2.3,25.0,2.2,1,0,4
2.7,41.0,2.2,1,1,4
3.3,96.0,2.7,0,1,5
1.6,3.0,2.2,0,0,0
1.3,47.0,2.2,0,0,3
2.3,7.3,2.2,0,1,0
2.2,6.2,2.2,1,0,0
1.9,5.5,2.2,0,0,0
2.4,12.0,2.2,1,0,5
1.9,36.0,2.2,0,0,0
2.4,3.5,2.2,1,0,0
2.2,11.0,2.2,0,0,4
2.5,31.0,2.2,1,0,5
2.5,20.0,2.2,1,1,4
2.3,1.9,2.2,0,0,0
1.7,2.9,2.2,0,0,0
2.4,12.0,2.2,1,0,0
2.3,7.8,2.2,0,0,4
1.5,7.4,2.2,1,0,4
2.5,51.0,2.2,0,0,0
1.9,7.7,2.2,1,0,5
2.3,9.0,2.2,1,0,5
2.0,13.0,2.2,0,0,0
1.3,17.0,2.2,0,0,0
2.3,16.0,2.2,0,0,0
2.2,6.9,2.2,1,0,0
3.4,12.0,2.3,1,0,0
3.2,52.0,2.2,1,1,4
2.5,42.0,2.2,1,0,5
2.3,1.6,2.2,0,0,2
1.5,3.7,2.2,0,0,0
2.4,7.5,2.2,1,0,5
1.8,16.0,2.2,0,0,0
2.7,73.0,2.2,1,1,5
2.4,1.4,2.2,1,0,3
2.8,14.0,2.2,1,0,0
2.5,17.0,2.2,0,0,5
2.2,2.8,2.2,0,0,4
2.1,12.0,2.2,1,0,5
2.4,9.3,2.2,1,0,5
2.2,18.0,2.2,1,0,4
2.5,22.0,2.2,0,1,0
2.2,131.0,2.2,0,0,0
1.3,4.2,2.2,1,0,0
2.4,6.4,2.2,0,0,4
2.2,14.0,2.2,1,0,0
1.5,7.3,2.2,0,0,0
2.4,13.0,2.2,0,0,0
2.5,21.0,2.2,0,0,0
2.5,9.1,2.2,0,0,0
2.5,10.0,2.2,1,0,4
2.3,7.4,2.2,1,0,0
2.7,43.0,2.3,1,1,4
2.9,13.0,2.2,0,0,3
2.4,0.06640625,2.2,0,0,3
1.9,30.0,2.2,1,0,0
2.2,3.0,2.2,1,0,0
2.2,4.5,2.2,1,0,3
2.3,20.0,2.5,1,1,4
2.3,0.015625,2.2,1,0,4
2.5,24.0,2.2,1,0,0
2.4,7.1,2.2,1,0,0
1.5,3.0,2.2,0,0,0
1.9,11.0,2.2,0,0,3
1.5,16.0,2.2,0,0,0
1.5,0.107421875,2.2,0,0,0
2.2,3.7,2.2,1,0,5
2.4,2.1,2.2,0,0,0
1.4,35.0,2.3,0,0,0
2.9,24.0,2.2,1,1,0
2.0,1.2,2.2,0,0,0
1.5,6.2,2.2,0,0,5
2.8,21.0,2.2,0,0,0
1.9,0.3349609375,2.2,0,0,4
2.4,73.0,2.2,1,0,3
1.8,3.8,2.2,1,0,0
2.4,35.0,2.2,1,1,5
2.4,4.5,2.2,1,0,4
3.2,38.0,2.2,1,0,4
2.4,23.0,2.2,0,0,0
1.9,16.0,2.2,1,0,0
1.3,14.0,2.2,1,0,0
2.5,5.1,2.2,0,0,4
2.1,49.0,2.2,0,0,0
1.7,38.0,2.2,0,0,5
2.4,5.8,2.2,0,0,3
2.4,6.3,2.5,0,0,5
2.5,12.0,2.2,1,0,5
2.5,14.0,2.2,1,0,0
2.3,15.0,2.2,0,0,0
2.8,0.7373046875,2.2,0,0,5
1.3,18.0,2.2,0,0,5
1.7,66.0,2.2,0,0,5
2.2,9.3,2.2,0,0,4
2.8,2.3,2.2,1,0,5
1.4,9.6,2.2,0,0,0
2.1,14.0,2.2,0,0,0
2.3,17.0,2.2,0,0,0
2.6,30.0,2.2,1,0,0
2.1,16.0,2.2,0,0,5
1.5,5.0,2.5,1,0,0
1.5,5.1,2.2,0,0,4
2.5,20.0,2.2,1,0,0
2.2,3.3,2.5,1,0,0
2.2,2.8,2.2,0,1,0
1.5,17.0,2.2,0,0,0
1.5,24.0,2.2,0,0,5
2.5,5.3,2.2,1,0,0
1.4,5.1,2.2,1,0,0
2.4,3.9,2.2,1,0,0
2.3,8.1,2.2,1,0,3
1.4,22.0,2.2,1,0,0
1.8,29.0,2.3,0,0,4
2.2,37.0,2.2,0,0,5
2.8,5.6,2.3,1,0,5
1.8,31.0,2.2,0,0,0
1.9,33.0,2.2,1,0,0
2.7,5.9,2.2,0,0,0
1.8,1.5,2.2,0,0,0
2.0,7.2,2.2,1,0,4
2.0,1.9,2.2,0,0,5
1.5,5.4,2.2,0,0,0
1.9,1.6,2.2,0,0,3
1.9,7.9,2.2,0,0,4
1.7,17.0,2.5,0,0,0
1.5,6.9,2.2,0,0,0
2.4,15.0,2.2,1,0,0
2.3,2.5,2.2,0,0,4
2.2,2.0,2.2,0,0,0
2.2,3.9,2.2,1,0,4
2.5,13.0,2.2,0,0,0
2.4,5.3,2.3,1,0,4
1.9,4.5,2.2,0,0,0
2.3,7.1,2.2,1,0,3
2.2,30.0,2.2,0,0,4
2.4,12.0,2.2,0,1,4
2.4,6.9,2.3,0,0,4
1.5,5.1,2.2,0,0,0
1.9,3.7,2.2,1,0,0
2.3,5.5,2.2,0,0,5
2.8,3.8,2.2,1,0,3
2.4,5.5,2.5,1,0,5
1.8,39.0,2.2,0,0,0
1.5,29.0,2.2,0,0,0
2.2,79.0,2.2,0,1,5
2.4,4.4,2.2,1,0,5
1.5,42.0,2.2,1,0,5
2.4,3.5,2.2,1,0,2
2.7,54.0,2.3,1,1,4
1.7,63.0,2.5,0,1,4
2.4,3.1,2.2,0,0,0
1.9,19.0,2.2,0,0,0
1.3,2.2,2.3,0,0,0
1.5,7.4,2.2,0,0,0
3.2,58.0,2.2,1,1,3
2.4,15.0,2.2,0,0,0
2.5,71.0,2.2,0,0,4
2.2,30.0,2.2,1,1,4
2.1,55.0,2.7,1,1,5
2.8,12.0,2.5,1,0,4
2.4,1.4,2.2,0,0,4
2.3,13.0,2.2,1,0,0
2.7,47.0,2.2,1,0,5
1.9,21.0,2.2,1,0,5
1.9,7.9,2.2,0,0,0
1.9,17.0,2.2,0,0,0
1.9,1.8,2.2,0,0,0
1.9,4.9,2.2,1,0,3
1.9,5.2,2.2,0,0,3
3.1,45.0,2.2,1,0,0
2.2,14.0,2.2,1,0,0
2.1,1.3,2.2,0,0,0
2.5,3.4,2.2,0,0,4
1.8,8.7,2.2,0,0,0
2.1,7.7,2.2,0,0,4
2.4,7.4,2.2,1,0,3
1.6,18.0,2.2,1,0,5
2.3,2.4,2.2,1,0,3
2.3,2.7,2.2,1,0,3
1.3,11.0,2.2,0,0,0
2.4,10.0,2.2,0,0,4
2.5,52.0,2.2,1,1,5
2.3,5.5,2.2,1,0,4
2.2,4.9,2.2,1,0,4
2.9,79.0,2.2,1,1,5
2.8,4.9,2.2,1,0,3
1.8,8.7,2.2,0,0,0
2.2,25.0,2.2,0,0,2
2.7,20.0,2.3,1,0,4
2.3,33.0,2.2,0,0,0
1.3,25.0,2.2,0,0,0
2.5,43.0,2.2,1,0,0
2.5,9.2,2.2,1,0,0
2.2,9.9,2.2,0,0,5
2.8,3.2,2.2,1,0,4
1.5,11.0,2.2,0,0,4
2.4,1.2,2.2,0,0,4
1.9,20.0,2.2,1,0,0
2.4,31.0,2.2,1,0,3
1.9,4.0,2.2,1,0,3
2.4,1.7,2.2,0,0,4
1.5,24.0,2.2,0,0,0
2.4,3.8,2.2,1,0,0
2.3,4.6,2.3,1,0,0
2.2,7.3,2.2,0,0,0
2.3,11.0,2.2,1,1,5
1.7,2.2,2.2,0,0,5
2.3,3.5,2.2,1,0,5
1.5,0.9189453125,2.2,0,0,0
2.7,50.0,2.2,1,1,4
2.3,6.5,2.2,1,0,0
2.3,6.6,2.2,1,0,4
1.9,8.6,2.2,1,0,0
2.3,25.0,2.2,1,0,0
2.5,3.5,2.2,1,0,0
2.2,18.0,2.2,0,0,0
2.3,1.8,2.2,0,0,2
2.0,13.0,2.2,1,0,4
2.8,46.0,2.2,1,0,0
2.3,3.4,2.2,0,0,0
1.7,25.0,2.2,0,0,0
1.6,9.6,2.2,0,0,1
2.7,25.0,2.2,1,0,4
2.8,32.0,2.2,1,0,4
1.3,7.8,2.2,0,0,4
2.3,9.9,2.2,1,0,4
2.3,5.7,2.2,0,0,0
2.3,10.0,2.2,1,0,0
2.3,5.9,2.5,1,0,0
2.0,35.0,2.2,0,0,0
2.5,7.2,2.2,1,0,0
1.9,32.0,2.2,1,0,4
1.5,37.0,2.2,0,0,0
2.8,8.5,2.2,0,0,4
1.9,18.0,2.2,0,0,3
2.3,4.6,2.2,0,0,0
1.8,33.0,2.2,0,0,4
2.2,3.4,2.2,0,0,0
2.4,4.3,2.2,1,0,4
2.2,106.0,2.2,0,0,4
2.8,17.0,2.2,0,0,0
2.2,5.9,2.2,1,0,5
2.1,8.7,2.2,0,0,0
1.9,11.0,2.2,0,0,0
2.8,8.9,2.2,1,0,4
2.3,5.1,2.3,1,0,0
2.5,3.0,2.2,1,0,0
2.5,77.0,2.2,0,0,0
2.4,9.0,2.2,1,0,0
1.4,38.0,2.2,0,0,5
1.8,20.0,2.2,0,0,4
2.3,1.9,2.2,0,0,5
2.8,0.0302734375,2.2,0,0,4
2.2,16.0,2.2,0,0,0
2.4,1.7,2.2,0,0,0
1.3,20.0,2.2,0,0,0
1.8,21.0,2.2,0,0,4
2.4,36.0,2.3,1,0,5
1.7,36.0,2.2,0,0,0
1.4,85.0,2.2,0,0,5
2.4,1.4,2.2,0,0,0
2.4,2.1,2.2,1,0,4
2.4,14.0,2.2,1,0,3
1.9,4.1,2.7,1,0,3
1.9,3.6,2.2,0,0,5
2.8,21.0,2.2,1,1,4
2.5,10.0,2.2,1,0,0
1.7,12.0,2.2,1,1,5
2.3,3.9,2.3,1,0,0
2.3,60.0,2.2,1,1,4
1.8,4.0,2.2,0,0,0
1.9,3.0,2.2,0,0,0
2.7,22.0,2.2,1,1,4
2.7,11.0,2.2,1,0,0
1.4,3.3,2.2,0,0,5
2.7,52.0,2.2,1,1,4
1.5,17.0,2.2,0,0,0
2.2,10.0,2.2,0,0,4
1.5,6.1,2.2,1,0,2
2.7,91.0,2.2,1,1,4
2.2,4.1,2.2,1,0,0
2.4,59.0,2.2,1,1,4
2.5,22.0,2.2,1,1,4
2.5,35.0,2.2,0,1,0
1.9,62.0,2.2,0,0,0
2.4,5.5,2.2,1,0,0
2.5,4.4,2.2,1,0,4
2.4,0.982421875,2.2,0,0,4
2.5,141.0,2.2,0,0,0
2.2,30.0,2.2,0,0,0
2.4,33.0,2.2,0,0,0
2.8,9.0,2.2,1,0,0
1.4,30.0,2.2,0,0,0
1.9,11.0,2.2,1,0,4
2.3,35.0,2.2,0,0,0
2.1,4.6,2.2,0,0,0
1.9,33.0,2.2,0,0,4
2.4,3.7,2.2,1,0,5
2.4,8.2,2.3,1,0,5
1.9,53.0,2.2,1,1,4
1.3,19.0,2.2,0,0,0
1.5,8.8,2.2,0,0,0
2.5,19.0,2.2,0,0,4
2.0,19.0,2.2,1,0,0
2.5,3.1,2.2,1,0,3
2.5,32.0,2.7,1,0,4
2.8,21.0,2.2,1,0,0
2.2,5.2,2.3,1,0,0
2.2,3.2,2.2,0,0,0
2.3,61.0,2.2,0,1,4
2.3,3.9,2.2,0,0,0
2.2,3.9,2.2,1,0,3
2.4,1.2,2.3,0,0,3
1.9,55.0,2.2,1,0,4
1.9,86.0,2.2,0,0,0
1.8,3.4,2.2,0,0,0
2.5,26.0,2.2,0,1,3
2.8,114.0,2.2,0,1,5
2.0,3.8,2.2,1,0,4
1.5,7.0,2.2,0,0,0
1.8,3.6,2.2,0,0,4
2.3,18.0,2.2,0,0,5
2.4,3.6,2.5,0,1,5
2.4,3.8,2.2,1,0,5
3.4,34.0,2.3,1,0,0
1.3,7.6,2.2,0,0,0
2.7,2.1,2.2,0,0,0
2.4,8.4,2.2,0,0,0
2.4,15.0,2.2,0,0,0
1.3,16.0,2.2,0,0,0
1.7,12.0,2.2,0,0,0
2.2,5.7,2.3,1,0,0
2.4,6.0,2.2,1,1,5
1.6,2.7,2.2,0,0,0
2.7,4.5,2.2,1,0,0
2.8,4.5,2.5,1,0,5
2.2,92.0,2.2,0,0,3
1.9,8.9,2.2,0,0,0
2.4,11.0,2.2,1,0,0
2.4,3.5,2.2,0,0,5
1.4,21.0,2.2,0,0,0
1.5,5.3,2.2,1,0,3
1.9,5.6,2.5,1,0,3
2.3,3.5,2.2,0,0,0
2.3,15.0,2.2,0,0,0
1.3,6.5,2.2,1,0,0
1.5,14.0,2.2,0,0,3
1.9,16.0,2.2,0,0,0
2.2,3.3,2.2,0,0,0
2.4,1.9,2.2,1,0,0
2.4,7.7,2.2,1,0,0
2.5,2.6,2.2,1,0,4
2.5,15.0,2.5,0,1,3
2.8,5.7,2.2,1,0,4
2.5,93.0,2.2,0,0,3
1.7,20.0,2.2,0,0,0
2.5,7.9,2.2,1,0,4
1.5,20.0,2.2,0,0,5
2.1,47.0,2.2,0,0,4
2.0,3.2,2.2,1,0,0
2.7,20.0,2.2,0,0,4
2.7,14.0,2.2,1,1,0
1.9,5.0,2.2,0,0,0
1.8,32.0,2.2,0,0,0
2.4,6.4,2.2,1,0,0
2.5,17.0,2.2,1,1,5
1.8,5.4,2.2,0,0,5
2.4,3.8,2.2,1,0,4
2.5,9.6,2.2,0,0,0
2.0,3.2,2.2,0,1,3
2.1,14.0,2.2,0,0,0
2.3,4.0,2.2,1,1,4
2.7,11.0,2.2,1,1,0
2.0,1.7,2.2,0,0,0
2.4,3.6,2.2,1,0,3
2.5,14.0,2.2,1,0,4
1.9,3.1,2.2,0,0,0
1.5,34.0,2.2,0,0,0
2.8,8.2,2.2,0,0,5
2.3,26.0,2.2,0,0,5
2.4,16.0,2.2,1,0,4
1.8,3.8,2.2,0,0,0
2.4,12.0,2.2,1,1,5
2.3,4.9,2.7,1,0,4
1.9,6.3,2.2,0,0,4
1.7,1.9,2.2,0,0,0
2.9,13.0,2.2,1,0,0
2.5,9.5,2.2,1,0,4
1.9,58.0,2.5,1,0,5
2.4,9.5,2.2,1,0,0
1.8,10.0,2.2,0,0,3
2.8,16.0,2.2,1,0,4
2.5,4.4,2.2,0,0,0
1.5,9.0,2.2,0,0,0
1.8,10.0,2.2,0,0,5
2.4,12.0,2.2,1,0,0
1.9,37.0,2.2,0,0,0
1.7,150.0,2.2,0,0,0
1.9,53.0,2.2,1,0,0
2.4,3.1,2.2,1,0,0
2.5,5.4,2.2,1,0,5
2.2,2.0,2.2,1,0,0
2.4,14.0,2.2,0,0,5
1.8,11.0,2.2,1,0,0
2.5,46.0,2.2,1,1,3
2.4,12.0,2.2,0,0,0
1.3,6.0,2.2,0,0,0
1.9,28.0,2.2,0,0,0
2.5,6.4,2.2,0,0,5
1.9,8.2,2.2,0,0,0
2.2,2.9,2.2,0,0,5
2.3,119.0,2.2,0,0,4
2.5,4.2,2.2,1,1,4
2.3,4.5,2.2,1,0,1
1.9,11.0,2.2,0,0,0
2.4,59.0,2.2,1,0,4
1.9,12.0,2.2,0,0,5
1.4,4.6,2.2,1,0,0
2.1,5.8,2.2,0,0,0
2.7,4.5,2.2,1,0,5
2.5,12.0,2.2,0,0,3
2.3,3.8,2.2,1,0,0
2.4,35.0,2.2,1,1,4
2.8,25.0,2.2,1,0,5
2.8,7.1,2.2,1,0,0
2.2,8.3,2.2,0,0,5
2.4,11.0,2.2,1,0,3
2.2,48.0,2.2,1,0,5
2.5,1.1,2.2,1,0,0
2.4,5.0,2.2,1,0,4
2.7,8.7,2.2,1,0,5
2.4,2.9,2.2,1,0,5
2.4,14.0,2.2,1,0,4
2.3,3.5,2.2,0,0,0
2.7,38.0,2.2,1,1,0
2.4,86.0,2.3,1,0,4
2.5,30.0,2.2,1,0,5
1.8,7.8,2.2,0,0,3
2.2,4.4,2.2,0,0,0
2.5,3.3,2.5,1,0,0
2.4,4.1,2.2,1,0,0
2.7,50.0,2.2,1,0,4
1.7,7.3,2.2,0,0,0
2.5,27.0,2.2,0,0,5
1.7,20.0,2.2,0,0,0
1.9,99.0,2.2,0,0,0
2.4,16.0,2.2,0,0,0
2.8,13.0,2.2,1,0,0
2.5,15.0,2.2,1,0,4
2.4,4.5,2.2,0,0,5
2.2,9.3,2.2,1,0,0
2.3,25.0,2.2,0,0,4
1.5,7.8,2.2,0,0,3
1.9,6.5,2.2,0,0,0
2.5,13.0,2.2,1,0,0
2.8,22.0,2.2,1,0,5
2.5,9.9,2.3,1,0,5
2.3,12.0,2.2,1,0,4
2.9,43.0,2.2,1,0,5
2.3,0.93359375,2.2,0,0,4
2.5,15.0,2.2,1,0,0
2.3,9.8,2.2,1,0,4
1.4,22.0,2.2,1,0,4
2.4,1.4,2.2,1,0,4
1.9,15.0,2.2,0,0,0
2.1,8.7,2.2,0,0,4
2.4,14.0,2.2,0,0,0
2.1,6.0,2.2,0,0,5
2.5,4.5,2.3,1,0,0
1.9,24.0,2.2,0,0,0
1.7,151.0,2.2,0,0,0
2.9,68.0,2.2,1,0,3
1.9,2.7,2.2,1,0,3
2.8,27.0,2.2,0,1,5
2.4,4.2,2.2,1,0,0
1.9,19.0,2.2,1,1,0
2.3,11.0,2.2,0,0,4
1.9,52.0,2.3,0,0,5
2.5,6.0,2.2,1,0,4
2.8,56.0,2.2,0,1,0
1.5,84.0,2.3,0,0,0
2.5,49.0,2.2,0,0,4
2.2,84.0,2.2,0,1,4
1.9,8.7,2.3,1,0,3
2.9,27.0,2.2,1,0,3
1.9,4.4,2.2,1,0,0
2.2,11.0,2.2,0,0,0
2.4,30.0,2.2,1,0,5
2.1,4.6,2.2,0,0,0
1.9,8.4,2.2,0,0,0
2.4,24.0,2.2,1,0,0
2.3,49.0,2.2,1,0,5
1.9,5.4,2.2,1,0,0
1.9,4.2,2.2,1,0,5
2.8,19.0,2.2,0,0,5
2.2,29.0,2.2,0,0,5
1.9,3.5,2.2,0,0,4
2.4,29.0,2.2,0,1,3
2.8,5.0,2.2,1,0,4
1.9,18.0,2.2,0,0,3
2.0,5.3,2.2,0,0,0
2.3,15.0,2.2,1,0,4
1.3,72.0,2.2,0,0,0
1.9,34.0,2.2,0,0,0
3.2,23.0,2.2,1,0,0
2.4,8.0,2.3,0,0,0
1.3,6.6,2.2,0,0,0
2.2,7.1,2.2,0,0,5
2.4,13.0,2.2,1,0,0
2.4,8.4,2.2,1,0,0
2.4,8.6,2.2,1,0,4
2.2,26.0,2.3,1,0,0
2.4,10.0,2.2,1,0,0
1.3,11.0,2.2,0,0,0
1.9,7.6,2.2,0,0,4
1.9,8.6,2.2,0,0,0
2.3,70.0,2.2,1,0,4
2.2,0.0302734375,2.2,0,0,4
2.3,53.0,2.3,0,0,5
2.4,12.0,2.2,0,0,3
2.4,3.3,2.2,0,1,0
2.5,21.0,2.2,0,0,5
2.0,4.3,2.2,1,0,2
2.2,7.7,2.3,0,0,5
2.3,4.1,2.2,0,0,0
1.7,7.7,2.2,1,0,0
2.3,2.8,2.2,1,0,5
2.8,21.0,2.2,1,0,4
2.1,5.6,2.2,0,0,5
2.4,8.4,2.2,1,0,3
2.5,43.0,2.2,0,0,3
2.5,20.0,2.2,1,0,5
2.1,9.1,2.5,1,0,5
2.4,2.6,2.7,1,0,0
2.4,10.0,2.2,1,0,4
1.9,1.7,2.2,0,0,0
2.7,53.0,2.2,0,1,4
2.2,2.8,2.2,0,0,0
2.7,62.0,2.2,1,0,0
2.2,13.0,2.2,0,0,4
1.5,3.3,2.2,0,0,5
2.4,4.3,2.2,1,0,5
1.8,3.7,2.2,0,0,0
2.5,74.0,2.2,0,1,5
1.3,6.8,2.2,0,0,0
2.7,74.0,2.2,0,1,0
2.1,43.0,2.2,0,0,4
1.9,64.0,2.2,0,0,4
2.5,21.0,2.2,0,0,0
1.5,18.0,2.2,0,0,0
2.2,1.2,2.2,0,0,0
1.5,9.4,2.2,0,0,5
2.7,26.0,2.3,0,0,4
2.4,6.4,2.2,1,0,4
2.4,3.3,2.2,1,0,0
2.2,29.0,2.2,0,0,0
1.8,25.0,2.2,0,0,5
2.2,27.0,2.2,0,0,3
2.3,14.0,2.2,0,0,4
2.4,7.2,2.2,1,0,4
1.5,9.8,2.2,0,0,0
2.4,4.3,2.3,1,0,4
1.9,0.314453125,2.2,0,0,0
2.3,56.0,2.2,0,0,5
3.1,8.7,2.3,0,0,4
2.3,7.1,2.2,1,0,0
2.1,4.2,2.2,0,0,3
2.2,5.0,2.2,0,0,0
1.9,5.4,2.2,1,1,4
1.5,80.0,2.2,0,0,3
2.3,0.8427734375,2.2,1,0,3
1.3,56.0,2.2,0,0,0
2.4,11.0,2.2,1,0,0
1.9,2.4,2.2,0,0,5
2.1,8.8,2.5,1,0,4
2.8,16.0,2.2,1,0,4
1.6,23.0,2.2,0,0,3
2.3,1.1,2.2,0,0,0
2.3,6.8,2.3,1,0,0
1.6,27.0,2.3,1,1,4
2.4,3.5,2.2,0,0,0
2.5,35.0,2.2,1,1,4
1.9,1.5,2.2,0,0,0
1.9,3.6,2.2,0,0,0
1.9,27.0,2.2,0,0,0
2.5,18.0,2.2,1,0,0
2.5,22.0,2.2,1,0,4
2.4,27.0,2.3,0,0,3
2.5,0.8642578125,2.2,0,0,2
1.8,57.0,2.2,0,0,0
2.5,8.8,2.2,1,0,4
2.3,2.1,2.2,0,0,5
2.3,21.0,2.3,1,0,4
2.2,20.0,2.2,1,0,5
1.9,52.0,2.2,0,0,0
1.5,16.0,2.2,0,0,0
2.8,1.1,2.2,0,0,5
2.4,18.0,2.2,1,0,4
2.1,4.8,2.2,0,0,0
2.2,47.0,2.2,1,1,5
1.8,15.0,2.2,1,0,5
1.7,9.9,2.2,0,0,0
2.4,37.0,2.2,1,0,0
2.0,45.0,2.2,0,0,0
2.5,8.9,2.2,1,0,5
2.5,18.0,2.2,1,0,5
1.5,20.0,2.2,1,0,0
2.4,1.5,2.2,0,0,0
2.5,7.4,2.5,0,0,4
2.0,9.5,2.2,0,0,0
3.2,50.0,2.2,1,0,3
1.3,3.9,2.5,1,1,0
1.4,9.0,2.2,1,0,0
1.9,7.4,2.2,0,0,0
2.2,16.0,2.2,0,0,0
2.3,20.0,2.3,1,0,3
1.9,7.1,2.3,1,0,4
2.2,5.7,2.2,1,0,0
2.4,23.0,2.2,0,0,4
1.9,25.0,2.2,1,1,4
2.4,7.7,2.2,1,0,5
2.4,5.4,2.2,1,0,0
1.7,58.0,2.2,0,1,4
2.7,21.0,2.2,1,1,0
2.3,12.0,2.3,1,0,0
1.3,23.0,2.2,0,0,0
2.3,2.8,2.2,1,0,4
2.3,1.4,2.2,0,0,0
2.5,5.6,2.2,1,0,0
2.4,62.0,2.2,0,0,0
2.3,92.0,2.2,1,0,4
2.0,1.7,2.2,0,0,3
2.3,7.2,2.2,1,0,0
2.5,9.8,2.2,0,0,0
2.5,77.0,2.2,1,0,0
2.5,21.0,2.2,0,0,3
2.0,5.0,2.2,1,0,5
2.2,4.8,2.2,1,0,0
2.2,96.0,2.2,1,0,0
2.7,28.0,2.2,0,0,4
2.3,5.5,2.2,0,0,4
2.2,17.0,2.2,0,0,0
2.7,4.9,2.2,1,0,4
2.4,12.0,2.2,1,0,5
2.5,2.4,2.7,1,0,5
2.0,0.18359375,2.2,0,0,3
2.7,32.0,2.3,1,0,4
1.8,21.0,2.5,0,0,0
2.4,5.6,2.2,0,1,0
2.8,25.0,2.5,1,0,4
2.1,14.0,2.3,1,0,0
1.5,65.0,2.2,0,0,0
1.3,11.0,2.2,0,0,3
3.4,13.0,2.3,1,1,5
1.8,16.0,2.2,0,0,5
2.4,1.8,2.2,1,0,4
2.5,56.0,2.5,1,0,5
2.3,13.0,2.2,0,0,0
1.8,40.0,2.3,0,0,4
2.3,37.0,2.2,0,0,4
2.5,23.0,2.2,1,0,5
2.0,4.1,2.2,0,0,0
3.2,40.0,2.2,1,0,4
2.5,11.0,2.2,1,1,4
2.7,30.0,2.3,1,0,4
2.5,11.0,2.2,1,0,0
2.2,9.3,2.2,1,1,5
2.5,6.4,2.2,1,0,2
2.5,5.3,2.2,1,0,0
2.4,5.8,2.2,0,0,0
2.5,22.0,2.2,1,0,4
2.2,8.6,2.2,1,0,0
1.8,4.7,2.2,0,0,5
2.5,18.0,2.5,1,0,0
1.9,7.0,2.2,0,1,3
3.2,60.0,2.2,0,0,0
2.5,27.0,2.2,0,0,0
2.7,30.0,2.3,1,1,4
2.5,16.0,2.2,1,0,0
2.5,12.0,2.2,1,0,3
2.3,2.7,2.3,1,0,0
2.2,32.0,2.2,0,0,0
2.3,26.0,2.2,0,0,5
2.5,28.0,2.2,0,0,0
2.3,4.4,2.2,1,0,0
1.9,1.3,2.2,0,0,0
2.4,5.2,2.3,1,0,5
1.8,18.0,2.2,0,0,0
2.2,6.4,2.2,1,0,3
2.5,8.6,2.2,0,0,0
1.7,29.0,2.2,1,0,5
2.5,27.0,2.2,0,0,0
2.3,3.2,2.2,1,0,0
1.6,5.4,2.2,1,0,0
2.8,32.0,2.2,1,0,4
2.3,4.4,2.2,1,0,0
2.3,5.6,2.3,1,0,4
2.5,0.4736328125,2.2,0,0,0
2.2,3.1,2.2,1,0,5
1.3,1.9,2.2,0,0,0
1.6,3.1,2.2,1,0,4
2.4,9.2,2.3,1,0,5
1.9,2.6,2.3,1,0,4
2.4,7.4,2.2,0,0,4
2.4,5.8,2.2,0,0,0
2.3,39.0,2.2,1,0,5
1.9,12.0,2.2,1,0,4
2.4,0.9775390625,2.2,0,0,0
1.8,0.455078125,2.2,0,0,3
2.5,3.4,2.2,1,0,4
2.5,3.2,2.2,1,0,5
1.7,41.0,2.2,0,0,4
2.4,71.0,2.3,0,0,0
2.5,16.0,2.2,1,0,0
2.8,40.0,2.2,1,0,5
1.9,0.7353515625,2.2,0,0,0
1.9,12.0,2.2,0,1,0
2.0,9.9,2.2,0,0,5
2.0,27.0,2.2,1,0,0
2.2,8.6,2.3,1,0,0
2.4,17.0,2.3,1,0,0
2.5,11.0,2.2,1,0,5
1.8,17.0,2.2,0,0,0
2.3,48.0,2.2,0,1,0
2.2,55.0,2.2,1,0,3
2.5,20.0,2.3,1,0,4
2.5,6.5,2.2,1,1,0
2.2,36.0,2.2,1,0,4
2.2,35.0,2.2,1,0,4
2.3,9.0,2.2,0,0,5
3.2,2.5,2.2,1,0,0
1.3,5.0,2.2,1,0,0
2.3,2.8,2.2,0,0,4
2.0,15.0,2.2,0,0,4
2.2,16.0,2.2,0,1,4
2.2,9.6,2.2,1,0,4
1.3,20.0,2.2,1,0,0
2.8,60.0,2.2,1,0,4
2.1,8.0,2.2,0,0,3
2.2,25.0,2.2,1,0,4
2.2,55.0,2.2,0,0,0
1.9,98.0,2.2,0,0,0
2.4,3.1,2.2,1,0,0
2.4,30.0,2.7,1,0,4
2.8,7.4,2.2,1,0,4
